CODESC;tur_id;Período;TURMA
019436;142353;Tarde;3C
019436;150563;Tarde;ANO 4 AMOSTRAL
019436;142357;Tarde;5A
019437;150566;Manhã;ANO 4 AMOSTRAL
019437;132174;Manhã;5A
019437;132175;Manhã;5B
019437;132176;Manhã;5C
019437;150567;Manhã;ANO 6 AMOSTRAL
019437;150568;Manhã;ANO 8 AMOSTRAL
019437;132184;Tarde;3A
019437;132185;Tarde;3B
019437;132186;Tarde;3C
019437;132187;Tarde;3D
019437;132190;Tarde;7A
019437;132191;Tarde;7B
019437;132192;Tarde;7C
019439;130891;Manhã;5A
019439;130892;Manhã;5B
019439;130893;Manhã;5C
019439;150571;Manhã;ANO 8 AMOSTRAL
019439;130897;Manhã;9A
019439;130898;Manhã;9B
019439;130899;Manhã;9C
019439;130902;Tarde;3A
019439;130903;Tarde;3B
019439;150569;Tarde;ANO 4 AMOSTRAL
019439;150570;Tarde;ANO 6 AMOSTRAL
019439;130909;Tarde;7A
019439;130910;Tarde;7B
019439;130911;Tarde;7C
019440;141697;Manhã;5A
019440;141698;Manhã;5B
019440;141699;Manhã;5C
019440;141700;Manhã;5D
019440;150573;Manhã;ANO 6 AMOSTRAL
019440;141704;Manhã;7A
019440;141705;Manhã;7B
019440;141706;Manhã;7C
019440;150574;Manhã;ANO 8 AMOSTRAL
019440;141709;Manhã;9A
019440;141691;Tarde;3A
019440;141692;Tarde;3B
019440;141693;Tarde;3C
019440;141711;Tarde;3D
019440;150572;Tarde;ANO 4 AMOSTRAL
019443;150575;Manhã;ANO 4 AMOSTRAL
019443;145173;Manhã;5A
019443;145174;Manhã;5B
019443;145175;Manhã;5C
019443;150576;Manhã;ANO 6 AMOSTRAL
019443;145182;Manhã;7A
019443;145183;Manhã;7B
019443;145167;Tarde;3A
019443;145168;Tarde;3B
019443;145176;Tarde;5D
019443;145177;Tarde;5E
019443;145184;Tarde;7C
019443;145185;Tarde;7D
019443;145186;Tarde;7E
019443;150577;Tarde;ANO 8 AMOSTRAL
019445;150578;Manhã;ANO 4 AMOSTRAL
019445;144348;Manhã;5A
019445;144349;Manhã;5B
019445;150580;Manhã;ANO 8 AMOSTRAL
019445;144357;Tarde;3A
019445;144358;Tarde;3B
019445;144359;Tarde;3C
019445;144360;Tarde;5C
019445;150579;Tarde;ANO 6 AMOSTRAL
019445;144363;Tarde;7A
019445;144364;Tarde;7B
019445;144365;Tarde;7C
019447;138788;Manhã;3A
019447;138789;Manhã;3B
019447;138790;Manhã;3C
019447;138791;Manhã;3D
019447;138792;Manhã;3E
019447;150581;Tarde;ANO 4 AMOSTRAL
019447;138797;Tarde;5A
019447;138798;Tarde;5B
019447;138799;Tarde;5C
019447;138800;Tarde;5D
019449;142799;Manhã;3A
019449;142805;Manhã;5A
019449;150584;Manhã;ANO 8 AMOSTRAL
019449;142818;Manhã;9A
019449;142819;Manhã;9B
019449;142820;Manhã;9C
019449;142800;Tarde;3B
019449;142801;Tarde;3C
019449;150582;Tarde;ANO 4 AMOSTRAL
019449;142806;Tarde;5B
019449;142807;Tarde;5C
019449;150583;Tarde;ANO 6 AMOSTRAL
019449;142810;Tarde;7A
019449;142811;Tarde;7B
019449;142812;Tarde;7C
019449;142813;Tarde;7D
019453;145680;Manhã;6A
019453;145681;Manhã;6B
019453;145676;Manhã;7A
019453;145677;Manhã;7B
019453;145678;Manhã;8A
019453;145679;Manhã;8B
019453;145684;Tarde;3A
019453;145685;Tarde;4A
019453;145686;Tarde;5A
019453;145687;Tarde;5B
019454;150586;Manhã;ANO 6 AMOSTRAL
019454;139148;Manhã;7A
019454;139149;Manhã;7B
019454;150587;Manhã;ANO 8 AMOSTRAL
019454;139138;Tarde;3A
019454;139139;Tarde;3B
019454;139140;Tarde;3C
019454;150585;Tarde;ANO 4 AMOSTRAL
019454;139144;Tarde;5A
019454;139145;Tarde;5B
019455;150589;Manhã;ANO 6 AMOSTRAL
019455;131321;Manhã;7A
019455;131322;Manhã;7B
019455;131323;Manhã;7C
019455;131324;Manhã;7D
019455;150590;Manhã;ANO 8 AMOSTRAL
019455;131327;Manhã;9A
019455;131328;Manhã;9B
019455;131311;Tarde;3A
019455;131312;Tarde;3B
019455;150588;Tarde;ANO 4 AMOSTRAL
019455;131316;Tarde;5A
019455;131317;Tarde;5B
019456;134102;Manhã;5A
019456;134103;Manhã;5B
019456;150592;Manhã;ANO 6 AMOSTRAL
019456;134104;Manhã;7A
019456;134105;Manhã;7B
019456;134106;Manhã;7C
019456;150593;Manhã;ANO 8 AMOSTRAL
019456;134110;Manhã;9A
019456;134111;Manhã;9B
019456;134097;Tarde;3A
019456;134098;Tarde;3B
019456;134099;Tarde;3C
019456;150591;Tarde;ANO 4 AMOSTRAL
019457;139196;Manhã;5A
019457;139197;Manhã;5B
019457;139198;Manhã;5C
019457;139201;Manhã;7A
019457;139202;Manhã;7B
019457;139203;Manhã;7C
019457;150596;Manhã;ANO 8 AMOSTRAL
019457;139208;Manhã;9A
019457;139190;Tarde;3A
019457;139191;Tarde;3B
019457;139192;Tarde;3C
019457;139193;Tarde;3D
019457;150594;Tarde;ANO 4 AMOSTRAL
019457;150595;Tarde;ANO 6 AMOSTRAL
019458;133180;Integral;3A
019458;133181;Integral;3B
019458;133184;Tarde;5A
019458;133185;Tarde;5B
019458;150597;Tarde;ANO 6 AMOSTRAL
019458;133186;Tarde;7A
019458;133187;Tarde;7B
019458;150598;Tarde;ANO 8 AMOSTRAL
019460;137597;Manhã;7A
019460;137598;Manhã;7B
019460;137599;Manhã;7C
019460;150601;Manhã;ANO 8 AMOSTRAL
019460;137603;Manhã;9A
019460;137604;Tarde;3A
019460;137605;Tarde;3B
019460;137606;Tarde;3C
019460;137607;Tarde;3D
019460;137608;Tarde;3E
019460;150599;Tarde;ANO 4 AMOSTRAL
019460;137612;Tarde;5A
019460;137620;Tarde;5B
019460;137613;Tarde;5C
019460;137614;Tarde;5D
019460;150600;Tarde;ANO 6 AMOSTRAL
019462;131693;Manhã;3A
019462;131694;Manhã;3B
019462;131695;Manhã;3C
019462;150603;Manhã;ANO 6 AMOSTRAL
019462;131696;Manhã;7A
019462;131697;Manhã;7B
019462;150604;Manhã;ANO 8 AMOSTRAL
019462;131700;Manhã;9A
019462;131701;Manhã;9B
019462;150602;Tarde;ANO 4 AMOSTRAL
019462;131689;Tarde;5A
019462;131691;Tarde;5B
019462;131690;Tarde;5C
019462;131692;Tarde;5D
019463;142572;Manhã;5A
019463;142573;Manhã;5B
019463;150606;Manhã;ANO 6 AMOSTRAL
019463;142578;Manhã;7A
019463;142579;Manhã;7B
019463;142580;Manhã;7C
019463;150607;Manhã;ANO 8 AMOSTRAL
019463;142583;Manhã;9A
019463;142565;Tarde;3A
019463;142566;Tarde;3B
019463;142567;Tarde;3C
019463;142568;Tarde;3D
019463;150605;Tarde;ANO 4 AMOSTRAL
019463;142571;Tarde;5C
019465;145635;Manhã;5A
019465;145636;Manhã;5B
019465;145637;Manhã;5C
019465;145638;Manhã;5D
019465;150609;Manhã;ANO 6 AMOSTRAL
019465;145644;Manhã;7A
019465;145645;Manhã;7B
019465;145646;Manhã;7C
019465;145648;Manhã;7D
019465;145647;Manhã;7E
019465;150610;Manhã;ANO 8 AMOSTRAL
019465;145653;Manhã;9A
019465;145629;Tarde;3A
019465;145630;Tarde;3B
019465;150608;Tarde;ANO 4 AMOSTRAL
019466;150611;Manhã;ANO 4 AMOSTRAL
019466;150612;Manhã;ANO 6 AMOSTRAL
019466;139004;Manhã;7A
019466;150613;Manhã;ANO 8 AMOSTRAL
019466;139007;Manhã;9A
019466;139000;Tarde;3A
019466;139008;Tarde;3B
019466;139009;Tarde;5A
019466;139010;Tarde;5B
019474;130298;Manhã;3A
019474;130299;Manhã;3B
019474;130300;Manhã;3C
019474;130301;Manhã;3D
019474;130302;Manhã;3E
019474;130303;Manhã;3F
019474;130304;Manhã;3G
019476;150614;Manhã;ANO 4 AMOSTRAL
019476;130272;Manhã;5A
019476;150615;Manhã;ANO 6 AMOSTRAL
019476;130277;Manhã;7A
019476;130278;Manhã;7B
019476;150616;Manhã;ANO 8 AMOSTRAL
019476;130281;Manhã;9A
019476;130283;Manhã;9B
019476;130263;Tarde;3A
019476;130264;Tarde;3B
019476;130265;Tarde;3C
019476;130273;Tarde;5B
019476;130266;Tarde;5C
019476;130267;Tarde;5D
019480;137329;Manhã;5A
019480;137330;Manhã;5B
019480;137331;Manhã;5C
019480;150618;Manhã;ANO 6 AMOSTRAL
019480;137335;Manhã;7A
019480;137336;Manhã;7B
019480;137337;Manhã;7C
019480;137338;Manhã;7D
019480;150619;Manhã;ANO 8 AMOSTRAL
019480;137342;Manhã;9A
019480;137343;Manhã;9B
019480;137321;Tarde;3A
019480;137322;Tarde;3B
019480;137323;Tarde;3C
019480;137324;Tarde;3D
019480;150617;Tarde;ANO 4 AMOSTRAL
019487;150620;Manhã;ANO 4 AMOSTRAL
019487;137357;Manhã;5A
019487;137358;Manhã;5B
019487;150622;Manhã;ANO 8 AMOSTRAL
019487;137367;Manhã;9A
019487;137368;Manhã;9B
019487;137351;Tarde;3A
019487;137352;Tarde;3B
019487;137353;Tarde;3C
019487;137354;Tarde;3D
019487;150621;Tarde;ANO 6 AMOSTRAL
019487;137361;Tarde;7A
019487;137362;Tarde;7B
019487;137363;Tarde;7C
019488;140130;Manhã;5A
019488;140131;Manhã;5B
019488;140144;Manhã;5C
019488;140145;Manhã;5D
019488;150624;Manhã;ANO 6 AMOSTRAL
019488;140124;Manhã;7A
019488;140125;Manhã;7B
019488;140126;Manhã;7C
019488;140127;Manhã;7D
019488;150625;Manhã;ANO 8 AMOSTRAL
019488;140139;Tarde;3A
019488;140140;Tarde;3B
019488;140141;Tarde;3C
019488;140142;Tarde;3D
019488;150623;Tarde;ANO 4 AMOSTRAL
019492;137389;Manhã;5A
019492;137390;Manhã;5B
019492;137391;Manhã;5C
019492;137392;Manhã;5D
019492;137388;Manhã;5E
019492;150627;Manhã;ANO 6 AMOSTRAL
019492;137397;Manhã;7A
019492;137398;Manhã;7B
019492;137399;Manhã;7C
019492;150628;Manhã;ANO 8 AMOSTRAL
019492;137403;Manhã;9A
019492;137376;Tarde;3A
019492;137377;Tarde;3B
019492;137378;Tarde;3C
019492;137379;Tarde;3D
019492;137380;Tarde;3E
019492;137381;Tarde;3F
019492;137382;Tarde;3G
019492;150626;Tarde;ANO 4 AMOSTRAL
019496;136870;Manhã;3A
019496;136871;Manhã;3B
019496;136872;Manhã;3C
019496;136873;Manhã;3D
019496;136874;Manhã;3E
019496;150629;Manhã;ANO 4 AMOSTRAL
019496;136877;Manhã;5A
019496;136878;Manhã;5B
019496;136879;Manhã;5C
019496;136880;Manhã;5D
019496;136881;Tarde;3F
019500;144307;Manhã;5A
019500;144300;Manhã;5B
019500;144296;Manhã;5C
019500;144308;Manhã;5D
019500;150631;Manhã;ANO 6 AMOSTRAL
019500;144311;Manhã;7A
019500;144312;Manhã;7B
019500;144309;Tarde;3A
019500;144310;Tarde;3B
019500;144294;Tarde;3C
019500;144295;Tarde;3D
019500;144297;Tarde;3E
019500;150630;Tarde;ANO 4 AMOSTRAL
019503;150632;Manhã;ANO 4 AMOSTRAL
019503;137424;Manhã;5A
019503;137425;Manhã;5B
019503;137426;Manhã;5C
019503;150633;Manhã;ANO 6 AMOSTRAL
019503;137418;Manhã;7A
019503;137419;Manhã;7B
019503;150634;Manhã;ANO 8 AMOSTRAL
019503;137421;Manhã;9A
019503;137414;Tarde;3A
019503;137415;Tarde;3B
019505;137496;Manhã;5A
019505;137497;Manhã;5B
019505;137498;Manhã;5C
019505;150636;Manhã;ANO 6 AMOSTRAL
019505;137502;Manhã;7A
019505;137503;Manhã;7B
019505;137504;Manhã;7C
019505;150637;Manhã;ANO 8 AMOSTRAL
019505;137489;Tarde;3A
019505;137490;Tarde;3B
019505;137491;Tarde;3C
019505;137492;Tarde;3D
019505;150635;Tarde;ANO 4 AMOSTRAL
019506;137468;Manhã;5A
019506;137469;Manhã;5B
019506;150639;Manhã;ANO 6 AMOSTRAL
019506;137458;Manhã;7A
019506;137459;Manhã;7B
019506;137460;Manhã;7C
019506;150640;Manhã;ANO 8 AMOSTRAL
019506;137463;Manhã;9A
019506;137465;Manhã;9B
019506;137477;Tarde;3A
019506;137478;Tarde;3B
019506;137479;Tarde;3C
019506;150638;Tarde;ANO 4 AMOSTRAL
019507;150642;Manhã;ANO 6 AMOSTRAL
019507;137446;Manhã;7A
019507;137447;Manhã;7B
019507;137448;Manhã;7C
019507;137449;Manhã;7D
019507;150643;Manhã;ANO 8 AMOSTRAL
019507;137453;Manhã;9A
019507;137454;Manhã;9B
019507;137438;Tarde;3A
019507;137439;Tarde;3B
019507;137440;Tarde;3C
019507;137441;Tarde;3D
019507;150641;Tarde;ANO 4 AMOSTRAL
019507;137444;Tarde;5A
019507;137445;Tarde;5B
019509;145659;Integral;3A
019509;145660;Integral;3B
019509;145662;Integral;5A
019509;145664;Integral;7A
019526;134893;Integral;3A
019526;134894;Integral;3B
019526;134895;Integral;3C
019529;146284;Integral;3A
019529;150644;Manhã;ANO 4 AMOSTRAL
019529;146287;Manhã;5A
019529;150645;Manhã;ANO 6 AMOSTRAL
019529;146290;Manhã;7A
019551;150647;Manhã;ANO 6 AMOSTRAL
019551;135796;Manhã;7A
019551;135797;Manhã;7B
019551;135798;Manhã;7C
019551;135799;Manhã;7D
019551;150648;Manhã;ANO 8 AMOSTRAL
019551;135804;Manhã;9A
019551;135805;Manhã;9B
019551;135788;Tarde;3A
019551;135789;Tarde;3B
019551;135790;Tarde;3C
019551;150646;Tarde;ANO 4 AMOSTRAL
019551;135795;Tarde;5A
019551;135810;Tarde;5B
019551;135811;Tarde;5C
019569;150649;Manhã;ANO 4 AMOSTRAL
019569;136416;Manhã;5A
019569;136417;Manhã;5B
019569;150650;Manhã;ANO 6 AMOSTRAL
019569;136420;Manhã;7A
019569;136421;Manhã;7B
019569;136422;Manhã;7C
019569;150651;Manhã;ANO 8 AMOSTRAL
019569;136425;Manhã;9A
019569;136426;Manhã;9B
019569;136410;Tarde;3A
019569;136411;Tarde;3B
019569;136412;Tarde;3C
019569;136413;Tarde;3D
019585;140381;Manhã;3A
019585;140382;Manhã;3B
019585;140383;Manhã;3C
019585;150654;Manhã;ANO 8 AMOSTRAL
019585;150652;Tarde;ANO 4 AMOSTRAL
019585;140387;Tarde;5A
019585;140388;Tarde;5B
019585;140389;Tarde;5C
019585;150653;Tarde;ANO 6 AMOSTRAL
019585;140390;Tarde;7A
019585;140391;Tarde;7B
019585;140392;Tarde;7C
019607;136856;Manhã;5A
019607;136857;Manhã;5B
019607;136858;Manhã;5C
019607;136862;Manhã;7A
019607;150657;Manhã;ANO 8 AMOSTRAL
019607;136869;Manhã;9A
019607;136850;Tarde;3A
019607;136851;Tarde;3B
019607;136852;Tarde;3C
019607;150655;Tarde;ANO 4 AMOSTRAL
019607;150656;Tarde;ANO 6 AMOSTRAL
019607;136863;Tarde;7B
019607;136864;Tarde;7C
019615;134414;Manhã;5A
019615;134415;Manhã;5B
019615;134416;Manhã;5C
019615;134417;Manhã;5D
019615;150659;Manhã;ANO 6 AMOSTRAL
019615;134422;Manhã;7A
019615;134423;Manhã;7B
019615;134424;Manhã;7C
019615;134402;Tarde;3A
019615;134403;Tarde;3B
019615;134404;Tarde;3C
019615;134405;Tarde;3D
019615;134406;Tarde;3E
019615;134407;Tarde;3F
019615;150658;Tarde;ANO 4 AMOSTRAL
019631;141851;Manhã;5A
019631;141852;Manhã;5B
019631;141853;Manhã;5C
019631;150661;Manhã;ANO 6 AMOSTRAL
019631;141857;Manhã;7A
019631;141858;Manhã;7B
019631;141859;Manhã;7C
019631;150662;Manhã;ANO 8 AMOSTRAL
019631;141863;Manhã;9A
019631;141844;Tarde;3A
019631;141845;Tarde;3B
019631;141846;Tarde;3C
019631;141847;Tarde;3D
019631;150660;Tarde;ANO 4 AMOSTRAL
019640;136694;Manhã;5A
019640;136695;Manhã;5B
019640;136696;Manhã;5C
019640;150664;Manhã;ANO 6 AMOSTRAL
019640;136699;Manhã;7A
019640;136700;Manhã;7B
019640;136701;Manhã;7C
019640;150665;Manhã;ANO 8 AMOSTRAL
019640;136688;Tarde;3A
019640;136689;Tarde;3B
019640;150663;Tarde;ANO 4 AMOSTRAL
019640;136693;Tarde;5D
019674;150666;Manhã;ANO 4 AMOSTRAL
019674;142128;Manhã;5A
019674;142129;Manhã;5B
019674;142130;Manhã;5C
019674;150667;Manhã;ANO 6 AMOSTRAL
019674;142134;Manhã;7A
019674;142135;Manhã;7B
019674;142136;Manhã;7C
019674;142122;Tarde;3A
019674;142123;Tarde;3B
019674;142124;Tarde;3C
019674;142141;Tarde;7D
019674;150668;Tarde;ANO 8 AMOSTRAL
019691;145106;Manhã;3A
019691;145107;Manhã;3B
019691;145108;Manhã;3C
019691;150669;Manhã;ANO 4 AMOSTRAL
019691;145113;Manhã;5A
019691;145114;Manhã;5B
019691;145115;Manhã;5C
019691;145116;Manhã;5D
019691;150670;Manhã;ANO 6 AMOSTRAL
019691;145109;Tarde;3D
019691;145121;Tarde;7A
019691;145122;Tarde;7B
019691;145123;Tarde;7C
019691;145124;Tarde;7D
019691;145125;Tarde;7E
019691;150671;Tarde;ANO 8 AMOSTRAL
019704;143558;Manhã;3A
019704;143559;Manhã;3B
019704;143544;Manhã;5A
019704;143545;Manhã;5B
019704;143546;Manhã;5C
019704;143547;Manhã;5D
019704;150674;Manhã;ANO 8 AMOSTRAL
019704;143553;Manhã;9A
019704;143560;Tarde;3C
019704;143561;Tarde;3D
019704;150672;Tarde;ANO 4 AMOSTRAL
019704;150673;Tarde;ANO 6 AMOSTRAL
019704;143567;Tarde;7A
019704;143568;Tarde;7B
019704;143548;Tarde;7C
019712;137977;Manhã;3A
019712;137978;Manhã;3B
019712;137979;Manhã;3C
019712;137980;Manhã;3D
087319;150675;Manhã;ANO 4 AMOSTRAL
087319;145207;Manhã;5A
087319;145208;Manhã;5B
087319;145209;Manhã;5C
087319;150677;Manhã;ANO 8 AMOSTRAL
087319;145213;Manhã;9A
087319;145214;Manhã;9B
087319;145215;Manhã;9C
087319;145196;Tarde;3A
087319;145197;Tarde;3B
087319;150676;Tarde;ANO 6 AMOSTRAL
087319;145198;Tarde;7A
087319;145199;Tarde;7B
087319;145216;Tarde;7C
091804;133040;Integral;3A
091804;133042;Integral;3B
091804;133043;Integral;3C
091804;150678;Manhã;ANO 4 AMOSTRAL
091804;133050;Tarde;5A
091804;133051;Tarde;5B
091804;133052;Tarde;5C
091804;150679;Tarde;ANO 6 AMOSTRAL
091804;133053;Tarde;7A
091804;133055;Tarde;7B
091804;133054;Tarde;7C
091804;150680;Tarde;ANO 8 AMOSTRAL
091804;133058;Tarde;9A
091812;145728;Manhã;6A
091812;145729;Manhã;7A
091812;145730;Manhã;7B
091812;145731;Manhã;7C
091812;145732;Manhã;8A
091812;145733;Manhã;8B
091812;145734;Manhã;8C
091812;145735;Manhã;9A
091812;145722;Tarde;3A
091812;145723;Tarde;4A
091812;145724;Tarde;4B
091812;145725;Tarde;5A
091812;145726;Tarde;5B
091812;145727;Tarde;5C
092622;141668;Manhã;3A
092622;141669;Manhã;3B
092622;150681;Manhã;ANO 4 AMOSTRAL
092622;141673;Tarde;5A
092622;141674;Tarde;5B
092622;141675;Tarde;5C
092622;150682;Tarde;ANO 6 AMOSTRAL
092622;141678;Tarde;7A
092622;141679;Tarde;7B
092622;141680;Tarde;7C
092622;150683;Tarde;ANO 8 AMOSTRAL
092681;150684;Manhã;ANO 4 AMOSTRAL
092681;143360;Manhã;5A
092681;143361;Manhã;5B
092681;143362;Manhã;5C
092681;150685;Manhã;ANO 6 AMOSTRAL
092681;150686;Manhã;ANO 8 AMOSTRAL
092681;143371;Tarde;3A
092681;143372;Tarde;3B
092681;143373;Tarde;7A
092681;143374;Tarde;7B
092681;143375;Tarde;7C
092690;140615;Manhã;3A
092690;140616;Manhã;3B
092690;140619;Manhã;5A
092690;140620;Manhã;5B
092690;150688;Manhã;ANO 6 AMOSTRAL
092690;140623;Manhã;7A
092690;140624;Manhã;7B
092690;140627;Tarde;3C
092690;150687;Tarde;ANO 4 AMOSTRAL
092690;140629;Tarde;5C
092690;140631;Tarde;7C
092690;150689;Tarde;ANO 8 AMOSTRAL
092690;140633;Tarde;9A
092703;142394;Manhã;5A
092703;142395;Manhã;5B
092703;142396;Manhã;5C
092703;150691;Manhã;ANO 6 AMOSTRAL
092703;142398;Manhã;7A
092703;142399;Manhã;7B
092703;142400;Manhã;7C
092703;142401;Manhã;7D
092703;150692;Manhã;ANO 8 AMOSTRAL
092703;142406;Manhã;9A
092703;142407;Manhã;9B
092703;142387;Tarde;3A
092703;142388;Tarde;3B
092703;142389;Tarde;3C
092703;150690;Tarde;ANO 4 AMOSTRAL
092711;150695;Manhã;ANO 8 AMOSTRAL
092711;141227;Manhã;9A
092711;141228;Manhã;9B
092711;141211;Tarde;3A
092711;141212;Tarde;3B
092711;141213;Tarde;3C
092711;150693;Tarde;ANO 4 AMOSTRAL
092711;141217;Tarde;5A
092711;141218;Tarde;5B
092711;150694;Tarde;ANO 6 AMOSTRAL
092711;141221;Tarde;7A
092711;141222;Tarde;7B
092720;150696;Manhã;ANO 4 AMOSTRAL
092720;140296;Manhã;5A
092720;140297;Manhã;5B
092720;150697;Manhã;ANO 6 AMOSTRAL
092720;140307;Manhã;9A
092720;140308;Manhã;9B
092720;140291;Tarde;3A
092720;140292;Tarde;3B
092720;140293;Tarde;3C
092720;140301;Tarde;7A
092720;140302;Tarde;7B
092720;140303;Tarde;7C
092720;150698;Tarde;ANO 8 AMOSTRAL
092738;141651;Manhã;5A
092738;141652;Manhã;5B
092738;141653;Manhã;5C
092738;150700;Manhã;ANO 6 AMOSTRAL
092738;141656;Manhã;7A
092738;141657;Manhã;7B
092738;141658;Manhã;7C
092738;150701;Manhã;ANO 8 AMOSTRAL
092738;141647;Tarde;3A
092738;141648;Tarde;3B
092738;150699;Tarde;ANO 4 AMOSTRAL
092746;132124;Manhã;3A
092746;132125;Manhã;3B
092746;132126;Manhã;3C
092746;150702;Manhã;ANO 4 AMOSTRAL
092746;132130;Tarde;5A
092746;132131;Tarde;5B
092746;132132;Tarde;5C
092746;150703;Tarde;ANO 6 AMOSTRAL
092746;132135;Tarde;7A
092746;132136;Tarde;7B
092746;132137;Tarde;7C
092746;150704;Tarde;ANO 8 AMOSTRAL
092746;132140;Tarde;9A
092754;131175;Manhã;3A
092754;131176;Manhã;3B
092754;131177;Manhã;3C
092754;150705;Manhã;ANO 4 AMOSTRAL
092754;131181;Tarde;5A
092754;131182;Tarde;5B
092754;131183;Tarde;5C
092754;150706;Tarde;ANO 6 AMOSTRAL
092754;131187;Tarde;7A
092754;131188;Tarde;7B
092754;131189;Tarde;7C
092754;150707;Tarde;ANO 8 AMOSTRAL
092762;140350;Manhã;3A
092762;140351;Manhã;3B
092762;140352;Manhã;3C
092762;150708;Manhã;ANO 4 AMOSTRAL
092762;140356;Manhã;5A
092762;140357;Manhã;5B
092762;140358;Manhã;5C
092762;150709;Tarde;ANO 6 AMOSTRAL
092762;140363;Tarde;7A
092762;140364;Tarde;7B
092762;140365;Tarde;7C
092762;140366;Tarde;7D
092762;150710;Tarde;ANO 8 AMOSTRAL
092771;145507;Manhã;5A
092771;145508;Manhã;5B
092771;145509;Manhã;5C
092771;150712;Manhã;ANO 6 AMOSTRAL
092771;145513;Manhã;7A
092771;145514;Manhã;7B
092771;145515;Manhã;7C
092771;150713;Manhã;ANO 8 AMOSTRAL
092771;145501;Tarde;3A
092771;145502;Tarde;3B
092771;145503;Tarde;3C
092771;150711;Tarde;ANO 4 AMOSTRAL
092789;150714;Manhã;ANO 4 AMOSTRAL
092789;150715;Manhã;ANO 6 AMOSTRAL
092789;136964;Manhã;7A
092789;136965;Manhã;7B
092789;136966;Manhã;7C
092789;136967;Manhã;7D
092789;150716;Manhã;ANO 8 AMOSTRAL
092789;136972;Manhã;9A
092789;136973;Manhã;9B
092789;136949;Tarde;3A
092789;136950;Tarde;3B
092789;136951;Tarde;3C
092789;136952;Tarde;3D
092789;136956;Tarde;5A
092789;136957;Tarde;5B
092789;136958;Tarde;5C
092789;136959;Tarde;5D
092797;150718;Manhã;ANO 6 AMOSTRAL
092797;140710;Manhã;7A
092797;140711;Manhã;7B
092797;140712;Manhã;7C
092797;140713;Manhã;7D
092797;150719;Manhã;ANO 8 AMOSTRAL
092797;140717;Manhã;9A
092797;140718;Manhã;9B
092797;140698;Tarde;3A
092797;140699;Tarde;3B
092797;150717;Tarde;ANO 4 AMOSTRAL
092797;140703;Tarde;5A
092797;140704;Tarde;5B
092797;140705;Tarde;5C
092801;150720;Manhã;ANO 4 AMOSTRAL
092801;131434;Manhã;5A
092801;131435;Manhã;5B
092801;131436;Manhã;7A
092801;131437;Manhã;7B
092801;150722;Manhã;ANO 8 AMOSTRAL
092801;131440;Manhã;9A
092801;131441;Manhã;9B
092801;131425;Tarde;3A
092801;131426;Tarde;3B
092801;131442;Tarde;3C
092801;131428;Tarde;5C
092801;150721;Tarde;ANO 6 AMOSTRAL
092819;135423;Manhã;3A
092819;135424;Manhã;3B
092819;135425;Manhã;3C
092819;150723;Manhã;ANO 4 AMOSTRAL
092819;135429;Tarde;5A
092819;135430;Tarde;5B
092819;135431;Tarde;5C
092819;150724;Tarde;ANO 6 AMOSTRAL
092819;135432;Tarde;7A
092819;135440;Tarde;7B
092819;135433;Tarde;7C
092819;150725;Tarde;ANO 8 AMOSTRAL
092819;135437;Tarde;9A
092827;142995;Manhã;5A
092827;142996;Manhã;5B
092827;150727;Manhã;ANO 6 AMOSTRAL
092827;142999;Manhã;7A
092827;143000;Manhã;7B
092827;143001;Manhã;7C
092827;150728;Manhã;ANO 8 AMOSTRAL
092827;143005;Manhã;9A
092827;142989;Tarde;3A
092827;142990;Tarde;3B
092827;142991;Tarde;3C
092827;150726;Tarde;ANO 4 AMOSTRAL
092835;135026;Manhã;5A
092835;135027;Manhã;5B
092835;135028;Manhã;5C
092835;150730;Manhã;ANO 6 AMOSTRAL
092835;135032;Manhã;7A
092835;135033;Manhã;7B
092835;135034;Manhã;7C
092835;150731;Manhã;ANO 8 AMOSTRAL
092835;135038;Manhã;9A
092835;135039;Manhã;9B
092835;135019;Tarde;3A
092835;135020;Tarde;3B
092835;135021;Tarde;3C
092835;135022;Tarde;3D
092835;150729;Tarde;ANO 4 AMOSTRAL
092843;134577;Manhã;3A
092843;134578;Manhã;3B
092843;134596;Manhã;3C
092843;134579;Manhã;3D
092843;150733;Manhã;ANO 6 AMOSTRAL
092843;150732;Tarde;ANO 4 AMOSTRAL
092843;134582;Tarde;5A
092843;134583;Tarde;5B
092843;134584;Tarde;5C
092843;134587;Tarde;7A
092843;134588;Tarde;7B
092843;134589;Tarde;7C
092843;150734;Tarde;ANO 8 AMOSTRAL
092843;134592;Tarde;9A
092843;134593;Tarde;9B
092851;131107;Manhã;7A
092851;131108;Manhã;7B
092851;131110;Manhã;7C
092851;150737;Manhã;ANO 8 AMOSTRAL
092851;131102;Tarde;3A
092851;131103;Tarde;3B
092851;131104;Tarde;3C
092851;150735;Tarde;ANO 4 AMOSTRAL
092851;131109;Tarde;5A
092851;131115;Tarde;5B
092851;131116;Tarde;5C
092851;150736;Tarde;ANO 6 AMOSTRAL
092851;131119;Tarde;9A
092851;131120;Tarde;9B
092860;137999;Manhã;3A
092860;150739;Manhã;ANO 6 AMOSTRAL
092860;150740;Manhã;ANO 8 AMOSTRAL
092860;138003;Tarde;3B
092860;138004;Tarde;3C
092860;150738;Tarde;ANO 4 AMOSTRAL
092860;138012;Tarde;5A
092860;138013;Tarde;5B
